Record Length,1.024000e+03,,          0.00000, -39.38970,
Sample Interval,1.233033e+02,,        123.30335, -37.78970,
Trigger Point,-0.000000000000e+00,,        246.60669, -43.78970,
,,,        369.91004, -57.78970,
,,,        493.21338, -48.18970,
,,,        616.51673, -37.78970,
Source,FFT,,        739.82008,  -9.38970,
Vertical Units,dB,,        863.12342,  -1.78970,
Vertical Scale,1.000000e+01,,        986.42677,  -0.98970,
Vertical Offset,0.000000e+00,,       1109.73011,  -0.98970,
Horizontal Units,Hz,,       1233.03346,  -6.58970,
Horizontal Scale,1.262626e+04,,       1356.33681, -34.58970,
Pt Fmt,Y,,       1479.64015, -47.38970,
Yzero,-2.698970e+01,,       1602.94350, -54.98970,
Probe Atten,1.000000e+00,,       1726.24684, -60.58970,
Model Number,TBS1072B-EDU,,       1849.55019, -66.98970,
Serial Number,C012539,,       1972.85354, -66.98970,
Firmware Version,FV:v4.06,,       2096.15688, -66.98970,
,,,2219.46023, -66.98970,
,,,2342.76358, -57.78970,
,,,2466.06693, -51.78970,
,,,2589.37028, -41.78970,
,,,2712.67363, -22.58970,
,,,2835.97698, -12.18970,
,,,2959.28033, -10.18970,
,,,3082.58368, -10.58970,
,,,3205.88703, -14.18970,
,,,3329.19038, -31.78970,
,,,3452.49373, -46.58970,
,,,3575.79708, -55.38970,
,,,3699.10043, -61.38970,
,,,3822.40378, -66.98970,
,,,3945.70713, -66.98970,
,,,4069.01048, -66.98970,
,,,4192.31383, -66.98970,
,,,4315.61718, -61.38970,
,,,4438.92053, -55.38970,
,,,4562.22388, -47.38970,
,,,4685.52723, -32.58970,
,,,4808.83058, -17.78970,
,,,4932.13393, -14.98970,
,,,5055.43728, -14.98970,
,,,5178.74063, -16.98970,
,,,5302.04398, -29.78970,
,,,5425.34733, -47.38970,
,,,5548.65068, -54.98970,
,,,5671.95403, -66.98970,
,,,5795.25738, -66.98970,
,,,5918.56073, -66.98970,
,,,6041.86408, -66.98970,
,,,6165.16743, -66.98970,
,,,6288.47078, -66.98970,
,,,6411.77413, -66.98970,
,,,6535.07748, -57.78970,
,,,6658.38083, -43.38970,
,,,6781.68418, -22.18970,
,,,6904.98753, -18.18970,
,,,7028.29088, -17.78970,
,,,7151.59423, -18.98970,
,,,7274.89758, -28.18970,
,,,7398.20093, -51.38970,
,,,7521.50428, -57.78970,
,,,7644.80763, -66.98970,
,,,7768.11098, -66.98970,
,,,7891.41433, -66.98970,
,,,8014.71768, -66.98970,
,,,8138.02103, -66.98970,
,,,8261.32438, -66.98970,
,,,8384.62773, -64.58970,
,,,8507.93108, -66.98970,
,,,8631.23443, -66.98970,
,,,8754.53778, -26.98970,
,,,8877.84113, -20.58970,
,,,9001.14448, -19.78970,
,,,9124.44783, -20.58970,
,,,9247.75118, -26.98970,
,,,9371.05453, -66.98970,
,,,9494.35788, -66.98970,
,,,9617.66123, -64.58970,
,,,9740.96458, -66.98970,
,,,9864.26793, -66.98970,
,,,9987.57128, -66.98970,
,,,10110.87463, -66.98970,
,,,10234.17798, -66.98970,
,,,10357.48133, -66.98970,
,,,10480.78468, -66.98970,
,,,10604.08803, -54.98970,
,,,10727.39138, -31.78970,
,,,10850.69473, -22.98970,
,,,10973.99808, -21.78970,
,,,11097.30143, -21.78970,
,,,11220.60478, -26.58970,
,,,11343.90813, -47.38970,
,,,11467.21148, -64.58970,
,,,11590.51483, -66.98970,
,,,11713.81818, -66.98970,
,,,11837.12153, -66.98970,
,,,11960.42488, -66.98970,
,,,12083.72823, -66.98970,
,,,12207.03158, -66.98970,
,,,12330.33493, -66.98970,
,,,12453.63828, -66.98970,
,,,12576.94163, -54.98970,
,,,12700.24498, -37.38970,
,,,12823.54833, -25.38970,
,,,12946.85168, -22.98970,
,,,13070.15503, -22.98970,
,,,13193.45838, -26.18970,
,,,13316.76173, -40.98970,
,,,13440.06508, -60.58970,
,,,13563.36843, -61.38970,
,,,13686.67178, -64.58970,
,,,13809.97513, -66.98970,
,,,13933.27848, -66.98970,
,,,14056.58183, -66.98970,
,,,14179.88518, -66.98970,
,,,14303.18853, -66.98970,
,,,14426.49188, -66.98970,
,,,14549.79523, -60.58970,
,,,14673.09858, -44.98970,
,,,14796.40193, -28.18970,
,,,14919.70528, -24.58970,
,,,15043.00863, -24.18970,
,,,15166.31198, -26.18970,
,,,15289.61533, -36.98970,
,,,15412.91868, -57.38970,
,,,15536.22203, -61.38970,
,,,15659.52538, -66.98970,
,,,15782.82873, -61.38970,
,,,15906.13208, -66.98970,
,,,16029.43543, -66.98970,
,,,16152.73878, -66.98970,
,,,16276.04213, -66.98970,
,,,16399.34548, -66.98970,
,,,16522.64883, -66.98970,
,,,16645.95218, -55.38970,
,,,16769.25553, -30.98970,
,,,16892.55888, -25.78970,
,,,17015.86223, -25.38970,
,,,17139.16558, -26.18970,
,,,17262.46893, -34.18970,
,,,17385.77228, -64.58970,
,,,17509.07563, -61.38970,
,,,17632.37898, -66.98970,
,,,17755.68233, -66.98970,
,,,17878.98568, -66.98970,
